displayName,appID,createdDateTime,identifierUris
"AAD Lifecycle Management-Ext","91df9055-5b08-4f4a-b625-67aaf3bee88b","2026-08-30T20:05:23.343Z","api://AAD Lifecycle Management-Ext-91df9055"
"Azure Advisor-Ext","92664b0a-804b-407e-a505-b817f60f6dba","2026-08-30T20:05:23.389Z","api://Azure Advisor-Ext-92664b0a"
"AzureDnsFrontendApp-Ext","ce22ae2a-9567-4b9f-8c30-20e8be1d63e1","2026-08-30T20:05:23.421Z","api://AzureDnsFrontendApp-Ext-ce22ae2a"
"Geneva Alert RP-Ext","407d8c6a-6718-4871-97d2-e9a9abdb0b7c","2026-08-30T20:05:23.455Z","api://Geneva Alert RP-Ext-407d8c6a"
"Branch Connect Web Service-Ext","17f3491d-ee0d-4a0f-915a-548a22aae8fa","2026-08-30T20:05:23.513Z","api://Branch Connect Web Service-Ext-17f3491d"
"Audit GraphAPI Application-Ext","75f8f81d-da75-4755-ab23-a7bf7777860d","2026-08-30T20:05:23.558Z","api://Audit GraphAPI Application-Ext-75f8f81d"
"aibanking-Ext","2d726e57-2ba6-4c81-9b80-eed4873f8ceb","2026-08-30T20:05:23.622Z","api://aibanking-Ext-2d726e57"
"Dow Jones Factiva-Ext","136c9dc0-20be-47f5-9bd0-914074594187","2026-08-30T20:05:23.672Z","api://Dow Jones Factiva-Ext-136c9dc0"
"App of Enterprise-Ext","a16b899c-b7ab-4918-a6d4-3c8f051b0f1f","2026-08-30T20:05:23.699Z","api://App of Enterprise-Ext-a16b899c"
"Microsoft Visual Studio Codespaces API - Dev-Ext","965dd0c7-3913-42d9-9b5c-f7c6519d9440","2026-08-30T20:05:23.750Z","api://Microsoft Visual Studio Codespaces API - Dev-Ext-965dd0c7"
"M365 License Manager-Ext","13201d3f-0bca-4a99-aecf-d49b8bff4bde","2026-08-30T20:05:23.813Z","api://M365 License Manager-Ext-13201d3f"
"HIS AAD Private Clouds App-Ext","d069e254-1d54-42fc-ba5e-36505d1b1a5c","2026-08-30T20:05:23.918Z","api://HIS AAD Private Clouds App-Ext-d069e254"
"Microsoft Partner Center-Ext","ff15c43b-3855-42d1-89e9-636f6d1fa89e","2026-08-30T20:05:23.996Z","api://Microsoft Partner Center-Ext-ff15c43b"
"EventGrid Data API-Ext","64b09a66-b08d-423e-8565-8f53273b767e","2026-08-30T20:05:24.072Z","api://EventGrid Data API-Ext-64b09a66"
"Autog-Ext","d86ae114-73e7-4448-b007-489ca4377a48","2026-08-30T20:05:24.202Z","api://Autog-Ext-d86ae114"
"Atlassian Cloud-Ext","3edb0776-a954-4625-b73d-82355a48bbae","2026-08-30T20:05:24.304Z","api://Atlassian Cloud-Ext-3edb0776"
"Microsoft Monitoring Account Management-Ext","54b2e8a2-861a-49eb-b2d4-7c3ffcf7c555","2026-08-30T20:05:24.354Z","api://Microsoft Monitoring Account Management-Ext-54b2e8a2"
"AzNet Security Guard-Ext","4b4f1368-e8b5-4c60-bc86-67dfa1a9b620","2026-08-30T20:05:24.377Z","api://AzNet Security Guard-Ext-4b4f1368"
"Azure Dedicated HSM-Ext","a544598b-9d5c-4dd6-bf0a-1ada4dfd23eb","2026-08-30T20:05:24.422Z","api://Azure Dedicated HSM-Ext-a544598b"
"Azure AD Identity Governance - SPO Management-Ext","4f49281f-1a58-4d48-8f09-5143d1f9c2f5","2026-08-30T20:05:24.463Z","api://Azure AD Identity Governance - SPO Management-Ext-4f49281f"
"M365 Admin Services-Ext","df04e8e9-96de-46c4-bd7f-d9b8b88eecfb","2026-08-30T20:05:24.482Z","api://M365 Admin Services-Ext-df04e8e9"
"Microsoft.ServiceBus-Ext","59071a03-aa53-4a63-a7f7-080219a50c84","2026-08-30T20:05:24.508Z","api://Microsoft.ServiceBus-Ext-59071a03"
"jocall3-13-325f9500-3bd3-48fe-b130-806f56e2e7cc-Ext","1cd18df1-975f-4df7-8370-3412316b45ef","2026-08-30T20:05:24.530Z","api://jocall3-13-325f9500-3bd3-48fe-b130-806f56e2e7cc-Ext-1cd18df1"
"Atlassian-Ext","a60f3c19-295b-4d0b-a645-e847c840d760","2026-08-30T20:05:24.587Z","api://Atlassian-Ext-a60f3c19"
"Azure API Management-Ext","2621c9b8-b9a2-4ddd-9834-db4895885668","2026-08-30T20:05:24.625Z","api://Azure API Management-Ext-2621c9b8"
"Power BI Service-Ext","22b5ad92-e0f4-43ba-9b0a-d4adef406dbe","2026-08-30T20:05:24.651Z","api://Power BI Service-Ext-22b5ad92"
"Microsoft Office 365 Portal-Ext","5b2756d7-31cf-4310-ada5-ed8c44590d01","2026-08-30T20:05:24.692Z","api://Microsoft Office 365 Portal-Ext-5b2756d7"
"NetworkVerifier-Ext","33984530-7b59-49b0-b814-091f5f24052c","2026-08-30T20:05:24.771Z","api://NetworkVerifier-Ext-33984530"
"Azure Application Change Service-Ext","715caaec-b9a1-4070-8c1e-61e92770ebfa","2026-08-30T20:05:24.814Z","api://Azure Application Change Service-Ext-715caaec"
"Outlook Web App Widgets-Ext","14637776-c779-4427-98ae-815a55d24f5f","2026-08-30T20:05:24.844Z","api://Outlook Web App Widgets-Ext-14637776"
"Azure AD Identity Governance - Entitlement Management-Ext","0f70a07c-999c-41b8-b2a3-234c106075da","2026-08-30T20:05:24.941Z","api://Azure AD Identity Governance - Entitlement Management-Ext-0f70a07c"
"Azure SAP Workloads Management-Ext","a528a2c1-b76b-4eb3-9a9e-c68c30995178","2026-08-30T20:05:25.062Z","api://Azure SAP Workloads Management-Ext-a528a2c1"
"Microsoft Defender for Cloud Pricing Resource Provider-Ext","9df4b1d7-a5e4-4deb-8463-b8dfcc038d5e","2026-08-30T20:05:25.138Z","api://Microsoft Defender for Cloud Pricing Resource Provider-Ext-9df4b1d7"
"Azure Virtual Machine Image Builder-Ext","3b8ba4c3-f9c2-48fc-95ff-7ad4aa8d0a66","2026-08-30T20:05:25.232Z","api://Azure Virtual Machine Image Builder-Ext-3b8ba4c3"
"Attestation Service-Ext","598b561a-f742-4957-a2ff-6deffa458f38","2026-08-30T20:05:25.270Z","api://Attestation Service-Ext-598b561a"
"Application Insights Configuration Service-Ext","c3d03df4-1245-4a2f-b49b-f7dd5c51cbf6","2026-08-30T20:05:25.313Z","api://Application Insights Configuration Service-Ext-c3d03df4"
"AnyBuild Service-Ext","c6f9ff5d-1225-40e6-ae58-312d6259dc99","2026-08-30T20:05:25.341Z","api://AnyBuild Service-Ext-c6f9ff5d"
"Azure Iot Hub Publisher App-Ext","83cf355c-e47e-4e59-9427-24a0ab680157","2026-08-30T20:05:25.430Z","api://Azure Iot Hub Publisher App-Ext-83cf355c"
"Microsoft.PlayFab-Ext","324ffa8e-a785-4e63-88cf-7fc5ad624371","2026-08-30T20:05:25.469Z","api://Microsoft.PlayFab-Ext-324ffa8e"
"Automanage API Access-Ext","258df255-3237-4f76-8565-f30e2558a3d9","2026-08-30T20:05:25.488Z","api://Automanage API Access-Ext-258df255"
"Microsoft Graph Connectors Core-Ext","0e97186a-091e-4604-bffe-2f3edc1ceea8","2026-08-30T20:05:25.533Z","api://Microsoft Graph Connectors Core-Ext-0e97186a"
"Jarvis Transaction Service-Ext","ae77dd68-d234-4cdb-a197-592fc635bc26","2026-08-30T20:05:25.555Z","api://Jarvis Transaction Service-Ext-ae77dd68"
"Microsoft Defender for Cloud Scanner Resource Provider-Ext","a93ca1ea-93c5-411f-9cf2-bde65c954e3e","2026-08-30T20:05:25.624Z","api://Microsoft Defender for Cloud Scanner Resource Provider-Ext-a93ca1ea"
"Microsoft Substrate Management-Ext","936ff023-9258-494d-9e4d-eb17a98b3f3c","2026-08-30T20:05:25.704Z","api://Microsoft Substrate Management-Ext-936ff023"
"Verifiable Credentials Service Admin-Ext","faeb896c-f693-4c9a-93fd-325b4fe7e202","2026-08-30T20:05:25.726Z","api://Verifiable Credentials Service Admin-Ext-faeb896c"
"Azure Multi-Factor Auth Connector-Ext","4f9cfe46-d5c8-43ab-b77f-9408c2e20f93","2026-08-30T20:05:25.831Z","api://Azure Multi-Factor Auth Connector-Ext-4f9cfe46"
"Cloud Infrastructure Entitlement Management-Ext","22bcec50-ccd1-407f-a323-32a26c5c61be","2026-08-30T20:05:25.853Z","api://Cloud Infrastructure Entitlement Management-Ext-22bcec50"
"Microsoft Information Protection Sync Service-Ext","3fa40f84-45f4-4516-9e2c-85b6fe1935a3","2026-08-30T20:05:25.902Z","api://Microsoft Information Protection Sync Service-Ext-3fa40f84"
"Azure Machine Learning Authorization App 1-Ext","b0fe700f-e5b6-4ada-8a09-df9d45071d80","2026-08-30T20:05:25.954Z","api://Azure Machine Learning Authorization App 1-Ext-b0fe700f"
"Mobile Edge Compute and Mobile Networking-Ext","47312845-9295-44bc-a34d-23a13e6a62cc","2026-08-30T20:05:26.047Z","api://Mobile Edge Compute and Mobile Networking-Ext-47312845"
"Network Watcher-Ext","8bfcb22e-cd47-4a5c-800c-7efc17382a77","2026-08-30T20:05:26.250Z","api://Network Watcher-Ext-8bfcb22e"
"Adobe Connect-Ext","7e0e204b-b811-4ca2-9466-97d1b6c68caa","2026-08-30T20:05:26.271Z","api://Adobe Connect-Ext-7e0e204b"
"Microsoft Modern Contact Master-Ext","745b2799-5b08-4e19-b773-d8f12622ff2e","2026-08-30T20:05:26.296Z","api://Microsoft Modern Contact Master-Ext-745b2799"
"Managed Service-Ext","d0a133d3-1e16-46cb-94ce-06be6ec05038","2026-08-30T20:05:26.336Z","api://Managed Service-Ext-d0a133d3"
"Microsoft Modern Contact Master-Ext","985e0ec6-6983-47c6-a28d-d89b02dc5f1f","2026-08-30T20:05:26.374Z","api://Microsoft Modern Contact Master-Ext-985e0ec6"
"AzureDatabricks-Ext","addc8c26-d6fe-4705-afbc-1cde1a5e6fab","2026-08-30T20:05:26.418Z","api://AzureDatabricks-Ext-addc8c26"
"Asset Bank-Ext","12aa9613-a5cc-43ed-a5b3-7a8b98bf80cf","2026-08-30T20:05:26.442Z","api://Asset Bank-Ext-12aa9613"
"Azure Spring Cloud Service Runtime Auth-Ext","f87191f3-5980-431d-a906-89968d4502d1","2026-08-30T20:05:26.467Z","api://Azure Spring Cloud Service Runtime Auth-Ext-f87191f3"
"Azure Red Hat OpenShift RP-Ext","79d7dfe3-dd40-481e-b4c4-09dc7f9477e9","2026-08-30T20:05:26.570Z","api://Azure Red Hat OpenShift RP-Ext-79d7dfe3"
"Netsuite-Ext","2a44aee0-369b-4cd9-a4fd-7a07c2ae57e9","2026-08-30T20:05:26.607Z","api://Netsuite-Ext-2a44aee0"
"Microsoft Mixed Reality-Ext","41f33ce3-22c2-4ba5-8d24-6f78a5dd3eee","2026-08-30T20:05:26.624Z","api://Microsoft Mixed Reality-Ext-41f33ce3"
"Azns AAD Webhook-Ext","61faf135-2c3c-4e4e-8553-8e8a4a233bd4","2026-08-30T20:05:26.666Z","api://Azns AAD Webhook-Ext-61faf135"
"Afdx Resource Provider-Ext","7b1af5ff-ba63-480f-93db-5ec974db6d41","2026-08-30T20:05:26.698Z","api://Afdx Resource Provider-Ext-7b1af5ff"
"Marketplace SaaS v2-Ext","9606eae1-f632-4571-adc7-7c541e725f40","2026-08-30T20:05:26.761Z","api://Marketplace SaaS v2-Ext-9606eae1"
"Geneva Alert RP-Ext","756b71f0-6431-4947-bc47-1f05965344a8","2026-08-30T20:05:26.861Z","api://Geneva Alert RP-Ext-756b71f0"
"ASA Curation Web Tool-Ext","663ea47b-d8ce-488e-ac71-394b8770e919","2026-08-30T20:05:26.903Z","api://ASA Curation Web Tool-Ext-663ea47b"
"Windows 365-Ext","e4060618-f8b6-4f84-b479-17d17d0d0395","2026-08-30T20:05:26.950Z","api://Windows 365-Ext-e4060618"
"Substrate Instant Revocation Pipeline-Ext","33f603ec-788f-40bd-acac-3d8709d2754d","2026-08-30T20:05:27.017Z","api://Substrate Instant Revocation Pipeline-Ext-33f603ec"
"Azure Container Registry - Dataplane-Ext","5f948f39-e396-4016-ae0e-b4366a405c77","2026-08-30T20:05:27.113Z","api://Azure Container Registry - Dataplane-Ext-5f948f39"
"MileIQ Admin Center-Ext","a9580a62-a84d-4494-8711-ca01c0406a08","2026-08-30T20:05:27.152Z","api://MileIQ Admin Center-Ext-a9580a62"
"Azure Cost Management XCloud-Ext","049f279f-e408-462f-a41c-e046f633804c","2026-08-30T20:05:27.257Z","api://Azure Cost Management XCloud-Ext-049f279f"
"Managed Disks Resource Provider-Ext","81325e29-5954-413e-925e-7d491e832059","2026-08-30T20:05:27.286Z","api://Managed Disks Resource Provider-Ext-81325e29"
"Azure Multi-Factor Auth Client-Ext","f852f705-f77b-4a07-ba50-704ab8741605","2026-08-30T20:05:27.330Z","api://Azure Multi-Factor Auth Client-Ext-f852f705"
"ResourceHealthRP-Ext","327a7132-b3d1-4c14-8f07-28f69d2988b2","2026-08-30T20:05:27.352Z","api://ResourceHealthRP-Ext-327a7132"
"AWS Single-Account Access-Ext","820d16b8-63ff-437f-914d-70c1304ed86c","2026-08-30T20:05:27.413Z","api://AWS Single-Account Access-Ext-820d16b8"
"IDML Graph Resolver Service and CAD-Ext","5668bd76-c1d0-4b92-ab5d-fd992484e13f","2026-08-30T20:05:27.438Z","api://IDML Graph Resolver Service and CAD-Ext-5668bd76"
"Azure SAP Workloads Management-Ext","57272549-5c7d-4246-8924-e7d0405459dd","2026-08-30T20:05:27.478Z","api://Azure SAP Workloads Management-Ext-57272549"
"Hyper-V Recovery Manager-Ext","baf7d4bc-3df7-4820-9806-ee4b336e2cb4","2026-08-30T20:05:27.560Z","api://Hyper-V Recovery Manager-Ext-baf7d4bc"
"VPN Server-Ext","5af0e654-e523-49ee-b3a3-692de7090ef1","2026-08-30T20:05:27.651Z","api://VPN Server-Ext-5af0e654"
"Microsoft Service Trust-Ext","ee570970-6c9e-4a69-b77d-cfc1a47cad8f","2026-08-30T20:05:27.713Z","api://Microsoft Service Trust-Ext-ee570970"
"AzureLockbox-Ext","8fc41ad8-e27b-4158-8b77-696a03034f8c","2026-08-30T20:05:27.805Z","api://AzureLockbox-Ext-8fc41ad8"
"Signup-Ext","c2826d6c-db5f-40e2-b355-beacf54cffa3","2026-08-30T20:05:27.830Z","api://Signup-Ext-c2826d6c"
"Stupid-Ext","08ff07dd-8c60-4f60-8109-61e779ef990a","2026-08-30T20:05:27.855Z","api://Stupid-Ext-08ff07dd"
"Microsoft Graph Change Tracking-Ext","c6d8db76-d943-49c8-a339-0bd48a8efd0b","2026-08-30T20:05:27.926Z","api://Microsoft Graph Change Tracking-Ext-c6d8db76"
"GitHub Actions API - Dev-Ext","399f9637-c5f4-43ba-b7bb-3d7cca860042","2026-08-30T20:05:27.952Z","api://GitHub Actions API - Dev-Ext-399f9637"
"AzureBackup_Fabric_Service-Ext","1d017665-8d0b-4f2c-9ee0-c806003a6dd7","2026-08-30T20:05:28.048Z","api://AzureBackup_Fabric_Service-Ext-1d017665"
"Azure API for DICOM-Ext","e2cdd8ac-8af6-48a8-9524-395eaddb57d0","2026-08-30T20:05:28.071Z","api://Azure API for DICOM-Ext-e2cdd8ac"
"OneProfile Service-Ext","7641469d-fc95-46c9-9ccc-054c9069a03e","2026-08-30T20:05:28.114Z","api://OneProfile Service-Ext-7641469d"
"ACR-Tasks-Network-Ext","b3009916-8ecd-4ff9-92fa-ba78b2f32581","2026-08-30T20:05:28.175Z","api://ACR-Tasks-Network-Ext-b3009916"
"PTSS-Ext","9ec27556-af5f-497c-9529-8cf25b56176b","2026-08-30T20:05:28.272Z","api://PTSS-Ext-9ec27556"
"Azure PHP Workloads Management-Ext","f9e962cc-0c21-49a9-8615-8b28497417c5","2026-08-30T20:05:28.301Z","api://Azure PHP Workloads Management-Ext-f9e962cc"
"Geneva Alert RP-Ext","4818c35b-1bbf-4ec2-9bde-50f13c7d98f6","2026-08-30T20:05:28.321Z","api://Geneva Alert RP-Ext-4818c35b"
"Azure Logic Apps-Ext","eeede4be-e923-4818-bb56-185709ff93ad","2026-08-30T20:05:28.350Z","api://Azure Logic Apps-Ext-eeede4be"
"Application Insights Configuration Service-Ext","33cec36f-53cf-485e-907b-6b2e33abb00b","2026-08-30T20:05:28.374Z","api://Application Insights Configuration Service-Ext-33cec36f"
"ADP-Ext","2e4d7ef7-3793-45a6-9ab6-7d916baf30fd","2026-08-30T20:05:28.434Z","api://ADP-Ext-2e4d7ef7"
"Linkedin-Ext","13b1fae6-7976-4656-84f2-20b52af4a542","2026-08-30T20:05:28.511Z","api://Linkedin-Ext-13b1fae6"
"Microsoft Rights Management Services-Ext","8bcde5bf-319b-4c8d-a3db-bd68f3dae3b3","2026-08-30T20:05:28.537Z","api://Microsoft Rights Management Services-Ext-8bcde5bf"
"Azure Windows VM Sign-In-Ext","50bcf8fb-c844-4d3e-a8d4-6cecd6d55d6f","2026-08-30T20:05:28.548Z","api://Azure Windows VM Sign-In-Ext-50bcf8fb"
"Office 365 Reports-Ext","d48d93bc-150d-40b5-99db-fd49a44ecd15","2026-08-30T20:05:28.606Z","api://Office 365 Reports-Ext-d48d93bc"
"Pay.Citibankdemobusiness.dev-Ext","7ca8a124-af52-482c-867f-51e0d590f9c7","2026-08-30T20:05:28.620Z","api://Pay.Citibankdemobusiness.dev-Ext-7ca8a124"
"Event Hub MSI App-Ext","c41ce5b9-87c8-4458-aafc-4bb6d777f8e2","2026-08-30T20:05:28.723Z","api://Event Hub MSI App-Ext-c41ce5b9"
"Azure Marketplace Container Management API-Ext","838f6ed3-810c-461a-b6bc-c6f120bd66e1","2026-08-30T20:05:28.773Z","api://Azure Marketplace Container Management API-Ext-838f6ed3"
"Citrix ADC SAML Connector for Azure AD-Ext","8de384b7-f977-465e-aeb8-5a49ada091ca","2026-08-30T20:05:28.808Z","api://Citrix ADC SAML Connector for Azure AD-Ext-8de384b7"
"Azure Purview-Ext","aae6b4ab-fe00-4f29-bf24-7bfbc1d540dd","2026-08-30T20:05:28.876Z","api://Azure Purview-Ext-aae6b4ab"
"Azure HDInsight Surrogate Service-Ext","48c33f80-6479-4952-9ba7-4210639ca494","2026-08-30T20:05:28.914Z","api://Azure HDInsight Surrogate Service-Ext-48c33f80"
"Microsoft Service Trust-Ext","55a7c262-ebb4-4686-af36-589592ec4582","2026-08-30T20:05:28.948Z","api://Microsoft Service Trust-Ext-55a7c262"
"o365.servicecommunications.microsoft.com-Ext","1e9d3998-0a7e-492a-9973-112bc7cf8ebc","2026-08-30T20:05:29.062Z","api://o365.servicecommunications.microsoft.com-Ext-1e9d3998"
"ADP-Ext","40fa3f15-a2ab-4958-8729-3f0e54a1343e","2026-08-30T20:05:29.088Z","api://ADP-Ext-40fa3f15"
"Compute Usage Provider-Ext","6df82b30-f634-4db1-9de2-e0fd9af2cbb2","2026-08-30T20:05:29.147Z","api://Compute Usage Provider-Ext-6df82b30"
"ClusterConfigToConnectedCluster-Ext","4ac834a7-5848-434a-9652-8bd145592a71","2026-08-30T20:05:29.244Z","api://ClusterConfigToConnectedCluster-Ext-4ac834a7"
"Azure Cosmos DB-Ext","977dd1bb-b7c4-441e-b011-287b710abc83","2026-08-30T20:05:29.310Z","api://Azure Cosmos DB-Ext-977dd1bb"
"Microsoft Account (Windows Live)-Ext","1415ecfd-7b2e-458f-b291-b521540a66e6","2026-08-30T20:05:29.453Z","api://Microsoft Account (Windows Live)-Ext-1415ecfd"
"AzureAutomation-Ext","da518d61-f87d-40c2-a5dc-cf8917a443f3","2026-08-30T20:05:29.496Z","api://AzureAutomation-Ext-da518d61"
"Microsoft Information Protection Sync Service-Ext","6c947387-fbaf-4f91-a44c-a12393d67e3b","2026-08-30T20:05:29.576Z","api://Microsoft Information Protection Sync Service-Ext-6c947387"
"Site-reco-q49-asr-automationaccount-Ext","f63c033c-e519-4630-b4e8-db052c3a354a","2026-08-30T20:05:29.590Z","api://Site-reco-q49-asr-automationaccount-Ext-f63c033c"
"One Outlook Web-Ext","c496d919-0a81-425f-9caa-b633c222105c","2026-08-30T20:05:29.636Z","api://One Outlook Web-Ext-c496d919"
"Azure Security Insights-Ext","233404dd-f1b9-4afa-bc25-a9e9477340fc","2026-08-30T20:05:29.686Z","api://Azure Security Insights-Ext-233404dd"
"OfficeServicesManager-Ext","c5b3d0bc-f6a4-4050-9a2e-dcf188ec7d19","2026-08-30T20:05:29.732Z","api://OfficeServicesManager-Ext-c5b3d0bc"
"Azure Monitor Restricted-Ext","42b22989-d38c-4ef1-8a67-a46ee885c420","2026-08-30T20:05:29.783Z","api://Azure Monitor Restricted-Ext-42b22989"
"Microsoft Information Protection API-Ext","d6a06a06-51fd-4544-a3ae-3bc542624635","2026-08-30T20:05:29.837Z","api://Microsoft Information Protection API-Ext-d6a06a06"
"Networking-MNC-Ext","74195656-3aab-4593-89ff-8904cc7b3475","2026-08-30T20:05:29.903Z","api://Networking-MNC-Ext-74195656"
"Microsoft.Azure.SyncFabric-Ext","47ef4429-2eec-4c35-a1c8-f70e0f39a20a","2026-08-30T20:05:29.979Z","api://Microsoft.Azure.SyncFabric-Ext-47ef4429"
"Microsoft Intune AndroidSync-Ext","8818f0f9-19f7-4792-ac4b-505cac10761d","2026-08-30T20:05:30.007Z","api://Microsoft Intune AndroidSync-Ext-8818f0f9"
"Signup-Ext","fb09442d-b381-4988-ae8a-4814a1084b98","2026-08-30T20:05:30.041Z","api://Signup-Ext-fb09442d"
"Solutions2Share - Licensing-Ext","88c3ce3a-4350-4f32-bb44-2872856585e4","2026-08-30T20:05:30.125Z","api://Solutions2Share - Licensing-Ext-88c3ce3a"
"aibanking.dev-Ext","da53786c-69f1-4014-b382-9bd6e8de1413","2026-08-30T20:05:30.200Z","api://aibanking.dev-Ext-da53786c"
"AzNS EventHub Action-Ext","4025be51-5fd7-40d9-bc9a-d267243cc3f0","2026-08-30T20:05:30.237Z","api://AzNS EventHub Action-Ext-4025be51"
"K8 Bridge-Ext","080cd1a0-f654-4187-819b-70c3ac8f8845","2026-08-30T20:05:30.342Z","api://K8 Bridge-Ext-080cd1a0"
"Verifiable Credentials Service Request-Ext","1624e4c5-c5a9-4379-95e5-f13e5bef58fc","2026-08-30T20:05:30.379Z","api://Verifiable Credentials Service Request-Ext-1624e4c5"
"Networking-MNC-Ext","99a46138-b85d-4ca3-927a-7c57b82423e8","2026-08-30T20:05:30.432Z","api://Networking-MNC-Ext-99a46138"
"Azure Cost Management Scheduled Actions-Ext","9f7db250-cdb7-4574-a13e-8bf3817774e8","2026-08-30T20:05:30.560Z","api://Azure Cost Management Scheduled Actions-Ext-9f7db250"
"Managed Disks Resource Provider-Ext","8877a22b-c482-442b-a67a-381685b6e0e7","2026-08-30T20:05:30.624Z","api://Managed Disks Resource Provider-Ext-8877a22b"
"Azure VMware Solution by CloudSimple-Ext","475caabd-0ab2-450b-a3db-c5813f79a49a","2026-08-30T20:05:30.720Z","api://Azure VMware Solution by CloudSimple-Ext-475caabd"
"Domain Controller Services-Ext","9c15f404-e956-4813-8bff-4a87fb512c50","2026-08-30T20:05:30.866Z","api://Domain Controller Services-Ext-9c15f404"
"Pciroot0x0-Ext","1f366160-e10e-4c77-897e-83c68022ba75","2026-08-30T20:05:30.926Z","api://Pciroot0x0-Ext-1f366160"
"Microsoft.EventGrid-Ext","a665aa51-f20d-4289-b567-3273094ef3f6","2026-08-30T20:05:31.008Z","api://Microsoft.EventGrid-Ext-a665aa51"
"frp-prod-Ext","5566d6af-d2ab-4c64-b930-7a5a0716a715","2026-08-30T20:05:31.116Z","api://frp-prod-Ext-5566d6af"
"ACR-Tasks-Prod-Ext","2feda416-efa1-42c2-a04c-f1174e2a0dd1","2026-08-30T20:05:31.243Z","api://ACR-Tasks-Prod-Ext-2feda416"
"Azure Storage-Ext","b407eb74-fe60-4396-869e-5dbc09a48429","2026-08-30T20:05:31.356Z","api://Azure Storage-Ext-b407eb74"
"Azure Cost Management XCloud-Ext","d40f61d3-064b-40ec-a279-eb858883255d","2026-08-30T20:05:31.469Z","api://Azure Cost Management XCloud-Ext-d40f61d3"
"ConnectedClusterIdentityForHIS-Ext","8b93ad3b-6436-4ca8-a9f4-22c692ca8922","2026-08-30T20:05:31.505Z","api://ConnectedClusterIdentityForHIS-Ext-8b93ad3b"
"Azure Container Registry Application-Ext","61680541-7392-462f-a8ba-8497b9705781","2026-08-30T20:05:31.544Z","api://Azure Container Registry Application-Ext-61680541"
"Databricks Resource Provider-Ext","313329f7-f041-4678-8d76-e68145a81090","2026-08-30T20:05:31.599Z","api://Databricks Resource Provider-Ext-313329f7"
"Intune DiagnosticService-Ext","c7781277-b5dd-4c0d-bcf6-037487feda8d","2026-08-30T20:05:31.625Z","api://Intune DiagnosticService-Ext-c7781277"
"Azure Backup NRP Application-Ext","05b2df43-24a0-4602-adba-29976d0ea5f2","2026-08-30T20:05:31.678Z","api://Azure Backup NRP Application-Ext-05b2df43"
"Azure Application Change Service-Ext","09a1b86a-2b07-4fa0-8b54-30178b7f050f","2026-08-30T20:05:31.711Z","api://Azure Application Change Service-Ext-09a1b86a"
"Azure Machine Learning-Ext","446400c0-caee-4108-b898-898eb0ddb4d9","2026-08-30T20:05:31.832Z","api://Azure Machine Learning-Ext-446400c0"
"Bank American-Ext","b8cc06b8-c00a-4339-af27-d00b73bb08e7","2026-08-30T20:05:31.892Z","api://Bank American-Ext-b8cc06b8"
"Azure Singularity - Stage-Ext","7e81f5a5-c573-4915-96e2-57a716b6d7f1","2026-08-30T20:05:31.932Z","api://Azure Singularity - Stage-Ext-7e81f5a5"
"eTrade-Ext","ee5f4193-64a4-44b9-a301-c2edcc26251c","2026-08-30T20:05:31.997Z","api://eTrade-Ext-ee5f4193"
"Microsoft Invoicing-Ext","3806392b-cbcf-42eb-a78c-beb33eaf07b6","2026-08-30T20:05:32.091Z","api://Microsoft Invoicing-Ext-3806392b"
"Microsoft.HybridCompute Agent Service-Ext","479a0c9e-cdfa-4c6e-be7f-1ac83a58a050","2026-08-30T20:05:32.123Z","api://Microsoft.HybridCompute Agent Service-Ext-479a0c9e"
"Microsoft Remote Desktop-Ext","1cbe28e3-3991-4fe9-b190-48bee36f4d9d","2026-08-30T20:05:32.200Z","api://Microsoft Remote Desktop-Ext-1cbe28e3"
"Azure AD Notification-Ext","852c79ac-129a-46f2-8b98-896921de9858","2026-08-30T20:05:32.292Z","api://Azure AD Notification-Ext-852c79ac"
"Backup-Ext","cc634f64-cdbb-40af-8748-ec147a2002e9","2026-08-30T20:05:32.371Z","api://Backup-Ext-cc634f64"
"Azure Healthcare APIs Resource Provider-Ext","094fa56d-2785-48fc-9ace-dc7599bb2305","2026-08-30T20:05:32.424Z","api://Azure Healthcare APIs Resource Provider-Ext-094fa56d"
"Request Approvals Read Platform-Ext","d2bbbc2e-1ff3-42d3-84a1-f6bc20888aac","2026-08-30T20:05:32.478Z","api://Request Approvals Read Platform-Ext-d2bbbc2e"
"MCAPI Authorization Prod-Ext","e12a164f-0aa4-44f4-997d-8f4209551c45","2026-08-30T20:05:32.512Z","api://MCAPI Authorization Prod-Ext-e12a164f"
"ASC Contracts-Ext","6d963512-b2fc-46e1-8105-da5c9200601b","2026-08-30T20:05:32.580Z","api://ASC Contracts-Ext-6d963512"
"Azure Smart Alerts-Ext","d0a5bfdd-1ee5-4e73-afd7-ae22428d3c13","2026-08-30T20:05:32.643Z","api://Azure Smart Alerts-Ext-d0a5bfdd"
"AD Hybrid Health-Ext","bd641f1d-a5e7-4eaa-b4f6-1c58d34efd2e","2026-08-30T20:05:32.676Z","api://AD Hybrid Health-Ext-bd641f1d"
"Azure RBAC Data Plane-Ext","5d0d5558-eff8-47e8-b216-c83e5d1fc487","2026-08-30T20:05:32.715Z","api://Azure RBAC Data Plane-Ext-5d0d5558"
